,instant,dteday,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,casual,registered,cnt,time_segment,weather_label
5798,5799,2011-09-04,3,0,9,1,0,0,0,1,0.66,0.6061,0.83,0.1343,37,38,75,Night,Clear/Few clouds
5799,5800,2011-09-04,3,0,9,2,0,0,0,1,0.66,0.6061,0.83,0.194,17,43,60,Night,Clear/Few clouds
5800,5801,2011-09-04,3,0,9,3,0,0,0,1,0.64,0.5758,0.89,0.194,20,23,43,Night,Clear/Few clouds
5801,5802,2011-09-04,3,0,9,4,0,0,0,1,0.64,0.5758,0.83,0.1642,0,4,4,Night,Clear/Few clouds
5802,5803,2011-09-04,3,0,9,5,0,0,0,1,0.64,0.5758,0.83,0.1343,1,5,6,Morning,Clear/Few clouds
5803,5804,2011-09-04,3,0,9,6,0,0,0,1,0.64,0.5758,0.84,0.2239,0,3,3,Morning,Clear/Few clouds
5804,5805,2011-09-04,3,0,9,7,0,0,0,1,0.66,0.6061,0.78,0.194,10,20,30,Morning,Clear/Few clouds
5805,5806,2011-09-04,3,0,9,8,0,0,0,1,0.66,0.6061,0.78,0.1642,21,49,70,Morning,Clear/Few clouds
5806,5807,2011-09-04,3,0,9,9,0,0,0,1,0.66,0.6061,0.78,0.1642,87,102,189,Morning,Clear/Few clouds
5807,5808,2011-09-04,3,0,9,10,0,0,0,1,0.7,0.6667,0.74,0.1343,150,147,297,Morning,Clear/Few clouds
5808,5809,2011-09-04,3,0,9,11,0,0,0,1,0.74,0.697,0.7,0.1642,174,163,337,Morning,Clear/Few clouds
5809,5810,2011-09-04,3,0,9,12,0,0,0,1,0.76,0.7273,0.66,0.1642,214,221,435,Afternoon,Clear/Few clouds
5810,5811,2011-09-04,3,0,9,13,0,0,0,2,0.78,0.7424,0.62,0.2836,245,174,419,Afternoon,Mist/Cloudy
5811,5812,2011-09-04,3,0,9,14,0,0,0,1,0.78,0.7576,0.66,0.3284,205,156,361,Afternoon,Clear/Few clouds
5812,5813,2011-09-04,3,0,9,15,0,0,0,1,0.78,0.7576,0.66,0.2836,218,192,410,Afternoon,Clear/Few clouds
5813,5814,2011-09-04,3,0,9,16,0,0,0,1,0.8,0.7727,0.59,0.2239,196,141,337,Afternoon,Clear/Few clouds
5814,5815,2011-09-04,3,0,9,17,0,0,0,1,0.76,0.7273,0.66,0.2239,204,172,376,Evening,Clear/Few clouds
5815,5816,2011-09-04,3,0,9,18,0,0,0,1,0.76,0.7273,0.66,0.194,187,169,356,Evening,Clear/Few clouds
5816,5817,2011-09-04,3,0,9,19,0,0,0,1,0.74,0.697,0.7,0.194,178,150,328,Evening,Clear/Few clouds
5817,5818,2011-09-04,3,0,9,20,0,0,0,1,0.74,0.697,0.7,0.2985,104,125,229,Evening,Clear/Few clouds
5818,5819,2011-09-04,3,0,9,21,0,0,0,1,0.72,0.697,0.74,0.2537,104,103,207,Night,Clear/Few clouds
5819,5820,2011-09-04,3,0,9,22,0,0,0,2,0.72,0.697,0.74,0.2836,70,85,155,Night,Mist/Cloudy
5820,5821,2011-09-04,3,0,9,23,0,0,0,2,0.72,0.6818,0.7,0.1642,46,58,104,Night,Mist/Cloudy
5821,5822,2011-09-05,3,0,9,0,1,1,0,2,0.7,0.6667,0.74,0.2239,31,66,97,Night,Mist/Cloudy
5822,5823,2011-09-05,3,0,9,1,1,1,0,2,0.68,0.6364,0.79,0.1045,19,35,54,Night,Mist/Cloudy
5823,5824,2011-09-05,3,0,9,2,1,1,0,2,0.68,0.6364,0.79,0.1642,17,22,39,Night,Mist/Cloudy
5824,5825,2011-09-05,3,0,9,3,1,1,0,2,0.68,0.6364,0.74,0.2985,4,12,16,Night,Mist/Cloudy
5825,5826,2011-09-05,3,0,9,4,1,1,0,2,0.68,0.6364,0.69,0.2836,3,5,8,Night,Mist/Cloudy
5826,5827,2011-09-05,3,0,9,5,1,1,0,2,0.66,0.6212,0.74,0.1642,2,4,6,Morning,Mist/Cloudy
5827,5828,2011-09-05,3,0,9,6,1,1,0,2,0.66,0.6212,0.74,0.1343,6,5,11,Morning,Mist/Cloudy
5828,5829,2011-09-05,3,0,9,7,1,1,0,1,0.66,0.6212,0.74,0.1642,11,30,41,Morning,Clear/Few clouds
5829,5830,2011-09-05,3,0,9,8,1,1,0,2,0.66,0.6061,0.78,0.194,45,56,101,Morning,Mist/Cloudy
5830,5831,2011-09-05,3,0,9,9,1,1,0,3,0.68,0.6364,0.74,0.1642,63,89,152,Morning,Light Snow/Light Rain
5831,5832,2011-09-05,3,0,9,10,1,1,0,2,0.7,0.6515,0.7,0.1642,107,137,244,Morning,Mist/Cloudy
5832,5833,2011-09-05,3,0,9,11,1,1,0,2,0.7,0.6667,0.74,0.1642,101,207,308,Morning,Mist/Cloudy
5833,5834,2011-09-05,3,0,9,12,1,1,0,2,0.72,0.6818,0.7,0.194,141,212,353,Afternoon,Mist/Cloudy
5834,5835,2011-09-05,3,0,9,13,1,1,0,2,0.74,0.697,0.7,0.1343,154,235,389,Afternoon,Mist/Cloudy
5835,5836,2011-09-05,3,0,9,14,1,1,0,1,0.74,0.697,0.7,0.1642,145,212,357,Afternoon,Clear/Few clouds
5836,5837,2011-09-05,3,0,9,15,1,1,0,2,0.68,0.6364,0.79,0.2836,111,142,253,Afternoon,Mist/Cloudy
5837,5838,2011-09-05,3,0,9,16,1,1,0,2,0.68,0.6364,0.79,0.2836,92,192,284,Afternoon,Mist/Cloudy
5838,5839,2011-09-05,3,0,9,17,1,1,0,2,0.66,0.5909,0.89,0.1045,37,77,114,Evening,Mist/Cloudy
5839,5840,2011-09-05,3,0,9,18,1,1,0,1,0.66,0.5909,0.89,0.0896,31,92,123,Evening,Clear/Few clouds
5840,5841,2011-09-05,3,0,9,19,1,1,0,3,0.66,0.5909,0.94,0.1045,52,123,175,Evening,Light Snow/Light Rain
5841,5842,2011-09-05,3,0,9,20,1,1,0,3,0.66,0.5909,0.94,0.2537,26,56,82,Evening,Light Snow/Light Rain
5842,5843,2011-09-05,3,0,9,21,1,1,0,2,0.66,0.5909,0.94,0.2985,20,40,60,Night,Mist/Cloudy
5843,5844,2011-09-05,3,0,9,22,1,1,0,2,0.6,0.5455,0.88,0.5821,15,49,64,Night,Mist/Cloudy
5844,5845,2011-09-05,3,0,9,23,1,1,0,3,0.56,0.5303,0.88,0.3881,3,17,20,Night,Light Snow/Light Rain
5845,5846,2011-09-06,3,0,9,0,0,2,1,3,0.54,0.5152,0.94,0.3582,1,7,8,Night,Light Snow/Light Rain
5846,5847,2011-09-06,3,0,9,2,0,2,1,3,0.54,0.5152,0.94,0.2537,0,2,2,Night,Light Snow/Light Rain
5847,5848,2011-09-06,3,0,9,3,0,2,1,3,0.54,0.5152,0.94,0.2985,1,0,1,Night,Light Snow/Light Rain
5848,5849,2011-09-06,3,0,9,4,0,2,1,2,0.54,0.5152,0.94,0.2985,1,3,4,Night,Mist/Cloudy
5849,5850,2011-09-06,3,0,9,5,0,2,1,3,0.54,0.5152,0.88,0.3582,1,20,21,Morning,Light Snow/Light Rain
5850,5851,2011-09-06,3,0,9,6,0,2,1,2,0.54,0.5152,0.88,0.3284,0,72,72,Morning,Mist/Cloudy
5851,5852,2011-09-06,3,0,9,7,0,2,1,2,0.54,0.5152,0.83,0.3582,6,166,172,Morning,Mist/Cloudy
5852,5853,2011-09-06,3,0,9,8,0,2,1,3,0.54,0.5152,0.83,0.3881,15,349,364,Morning,Light Snow/Light Rain
5853,5854,2011-09-06,3,0,9,9,0,2,1,2,0.54,0.5152,0.81,0.4179,18,167,185,Morning,Mist/Cloudy
5854,5855,2011-09-06,3,0,9,10,0,2,1,3,0.54,0.5152,0.83,0.3582,16,90,106,Morning,Light Snow/Light Rain
5855,5856,2011-09-06,3,0,9,11,0,2,1,3,0.54,0.5152,0.83,0.3881,11,78,89,Morning,Light Snow/Light Rain
5856,5857,2011-09-06,3,0,9,12,0,2,1,3,0.54,0.5152,0.83,0.3881,16,51,67,Afternoon,Light Snow/Light Rain
5857,5858,2011-09-06,3,0,9,13,0,2,1,3,0.54,0.5152,0.88,0.2985,5,24,29,Afternoon,Light Snow/Light Rain
5858,5859,2011-09-06,3,0,9,14,0,2,1,3,0.54,0.5152,0.88,0.2836,3,21,24,Afternoon,Light Snow/Light Rain
5859,5860,2011-09-06,3,0,9,15,0,2,1,3,0.54,0.5152,0.94,0.3881,18,71,89,Afternoon,Light Snow/Light Rain
5860,5861,2011-09-06,3,0,9,16,0,2,1,3,0.54,0.5152,0.94,0.3881,11,95,106,Afternoon,Light Snow/Light Rain
5861,5862,2011-09-06,3,0,9,17,0,2,1,2,0.54,0.5152,0.88,0.3881,15,276,291,Evening,Mist/Cloudy
5862,5863,2011-09-06,3,0,9,18,0,2,1,2,0.54,0.5152,0.88,0.3881,22,351,373,Evening,Mist/Cloudy
5863,5864,2011-09-06,3,0,9,19,0,2,1,2,0.54,0.5152,0.88,0.4179,12,269,281,Evening,Mist/Cloudy
5864,5865,2011-09-06,3,0,9,20,0,2,1,3,0.54,0.5152,0.88,0.2985,13,150,163,Evening,Light Snow/Light Rain
5865,5866,2011-09-06,3,0,9,21,0,2,1,3,0.54,0.5152,0.88,0.2836,12,109,121,Night,Light Snow/Light Rain
5866,5867,2011-09-06,3,0,9,22,0,2,1,2,0.54,0.5152,0.94,0.3284,5,79,84,Night,Mist/Cloudy
5867,5868,2011-09-06,3,0,9,23,0,2,1,3,0.54,0.5152,0.94,0.2537,2,56,58,Night,Light Snow/Light Rain
5868,5869,2011-09-07,3,0,9,0,0,3,1,2,0.54,0.5152,0.94,0.2239,1,12,13,Night,Mist/Cloudy
5869,5870,2011-09-07,3,0,9,1,0,3,1,3,0.54,0.5152,0.94,0.2537,2,3,5,Night,Light Snow/Light Rain
5870,5871,2011-09-07,3,0,9,2,0,3,1,2,0.54,0.5152,0.94,0.2239,2,4,6,Night,Mist/Cloudy
5871,5872,2011-09-07,3,0,9,3,0,3,1,3,0.56,0.5303,0.94,0.1343,1,1,2,Night,Light Snow/Light Rain
5872,5873,2011-09-07,3,0,9,4,0,3,1,3,0.56,0.5303,0.94,0.1642,0,4,4,Night,Light Snow/Light Rain
5873,5874,2011-09-07,3,0,9,5,0,3,1,2,0.56,0.5303,1.0,0.1343,1,15,16,Morning,Mist/Cloudy
5874,5875,2011-09-07,3,0,9,6,0,3,1,3,0.6,0.5455,0.88,0.1045,1,74,75,Morning,Light Snow/Light Rain
5875,5876,2011-09-07,3,0,9,7,0,3,1,3,0.6,0.5455,0.88,0.0896,3,83,86,Morning,Light Snow/Light Rain
5876,5877,2011-09-07,3,0,9,8,0,3,1,3,0.62,0.5455,0.94,0.0896,9,319,328,Morning,Light Snow/Light Rain
5877,5878,2011-09-07,3,0,9,9,0,3,1,3,0.6,0.5455,0.88,0.1343,14,176,190,Morning,Light Snow/Light Rain
5878,5879,2011-09-07,3,0,9,10,0,3,1,3,0.6,0.5455,0.88,0.1343,3,63,66,Morning,Light Snow/Light Rain
5879,5880,2011-09-07,3,0,9,11,0,3,1,3,0.6,0.5152,0.94,0.0,1,9,10,Morning,Light Snow/Light Rain
5880,5881,2011-09-07,3,0,9,12,0,3,1,3,0.56,0.5303,0.94,0.0,1,21,22,Afternoon,Light Snow/Light Rain
5881,5882,2011-09-07,3,0,9,13,0,3,1,3,0.6,0.5455,0.88,0.0,2,9,11,Afternoon,Light Snow/Light Rain
5882,5883,2011-09-07,3,0,9,14,0,3,1,3,0.6,0.5152,0.93,0.0,1,24,25,Afternoon,Light Snow/Light Rain
5883,5884,2011-09-07,3,0,9,15,0,3,1,3,0.62,0.5455,0.94,0.1045,3,55,58,Afternoon,Light Snow/Light Rain
5884,5885,2011-09-07,3,0,9,16,0,3,1,1,0.64,0.5758,0.89,0.0,7,137,144,Afternoon,Clear/Few clouds
5885,5886,2011-09-07,3,0,9,17,0,3,1,3,0.64,0.5758,0.89,0.0,21,264,285,Evening,Light Snow/Light Rain
5886,5887,2011-09-07,3,0,9,18,0,3,1,3,0.64,0.5758,0.89,0.0,18,219,237,Evening,Light Snow/Light Rain
5887,5888,2011-09-07,3,0,9,19,0,3,1,2,0.64,0.5758,0.89,0.0,14,212,226,Evening,Mist/Cloudy
5888,5889,2011-09-07,3,0,9,20,0,3,1,3,0.64,0.5758,0.89,0.0896,3,93,96,Evening,Light Snow/Light Rain
5889,5890,2011-09-07,3,0,9,21,0,3,1,3,0.64,0.5758,0.89,0.0896,4,34,38,Night,Light Snow/Light Rain
5890,5891,2011-09-07,3,0,9,22,0,3,1,3,0.62,0.5455,0.94,0.1642,3,26,29,Night,Light Snow/Light Rain
5891,5892,2011-09-07,3,0,9,23,0,3,1,3,0.62,0.5455,0.94,0.194,3,21,24,Night,Light Snow/Light Rain
5892,5893,2011-09-08,3,0,9,0,0,4,1,3,0.6,0.5,1.0,0.194,3,11,14,Night,Light Snow/Light Rain
5893,5894,2011-09-08,3,0,9,1,0,4,1,3,0.62,0.5455,0.94,0.1045,0,4,4,Night,Light Snow/Light Rain
5894,5895,2011-09-08,3,0,9,3,0,4,1,3,0.62,0.5455,0.94,0.0,0,2,2,Night,Light Snow/Light Rain
5895,5896,2011-09-08,3,0,9,4,0,4,1,2,0.62,0.5455,0.94,0.0896,0,3,3,Night,Mist/Cloudy
5896,5897,2011-09-08,3,0,9,5,0,4,1,3,0.62,0.5455,0.94,0.0896,1,13,14,Morning,Light Snow/Light Rain
5897,5898,2011-09-08,3,0,9,6,0,4,1,3,0.62,0.5455,0.94,0.1642,1,55,56,Morning,Light Snow/Light Rain
5898,5899,2011-09-08,3,0,9,7,0,4,1,3,0.62,0.5455,0.94,0.1045,7,172,179,Morning,Light Snow/Light Rain
5899,5900,2011-09-08,3,0,9,8,0,4,1,3,0.62,0.5455,0.94,0.1343,7,188,195,Morning,Light Snow/Light Rain
5900,5901,2011-09-08,3,0,9,9,0,4,1,2,0.62,0.5152,1.0,0.2537,4,65,69,Morning,Mist/Cloudy
5901,5902,2011-09-08,3,0,9,10,0,4,1,2,0.64,0.5606,0.94,0.1045,8,57,65,Morning,Mist/Cloudy
5902,5903,2011-09-08,3,0,9,11,0,4,1,2,0.64,0.5606,0.94,0.2239,16,82,98,Morning,Mist/Cloudy
5903,5904,2011-09-08,3,0,9,12,0,4,1,2,0.66,0.5909,0.94,0.2239,17,85,102,Afternoon,Mist/Cloudy
5904,5905,2011-09-08,3,0,9,13,0,4,1,2,0.68,0.6364,0.83,0.3881,14,112,126,Afternoon,Mist/Cloudy
5905,5906,2011-09-08,3,0,9,14,0,4,1,2,0.7,0.6667,0.79,0.3582,15,105,120,Afternoon,Mist/Cloudy
5906,5907,2011-09-08,3,0,9,15,0,4,1,3,0.66,0.5909,0.89,0.2985,24,115,139,Afternoon,Light Snow/Light Rain
5907,5908,2011-09-08,3,0,9,16,0,4,1,3,0.64,0.5606,0.94,0.2836,5,151,156,Afternoon,Light Snow/Light Rain
5908,5909,2011-09-08,3,0,9,17,0,4,1,3,0.64,0.5606,0.94,0.2836,11,102,113,Evening,Light Snow/Light Rain
5909,5910,2011-09-08,3,0,9,18,0,4,1,3,0.64,0.5606,0.94,0.3582,2,66,68,Evening,Light Snow/Light Rain
5910,5911,2011-09-08,3,0,9,19,0,4,1,3,0.62,0.5152,1.0,0.3284,1,51,52,Evening,Light Snow/Light Rain
5911,5912,2011-09-08,3,0,9,20,0,4,1,2,0.62,0.5455,0.94,0.1642,6,83,89,Evening,Mist/Cloudy
5912,5913,2011-09-08,3,0,9,21,0,4,1,3,0.64,0.5606,0.94,0.1045,6,76,82,Night,Light Snow/Light Rain
5913,5914,2011-09-08,3,0,9,22,0,4,1,3,0.62,0.5152,1.0,0.0896,5,65,70,Night,Light Snow/Light Rain
5914,5915,2011-09-08,3,0,9,23,0,4,1,3,0.62,0.5152,1.0,0.0896,0,26,26,Night,Light Snow/Light Rain
5915,5916,2011-09-09,3,0,9,0,0,5,1,3,0.64,0.5606,0.94,0.194,1,15,16,Night,Light Snow/Light Rain
5916,5917,2011-09-09,3,0,9,1,0,5,1,2,0.62,0.5152,1.0,0.1642,0,8,8,Night,Mist/Cloudy
5917,5918,2011-09-09,3,0,9,2,0,5,1,2,0.62,0.5152,1.0,0.2537,1,7,8,Night,Mist/Cloudy
5918,5919,2011-09-09,3,0,9,3,0,5,1,2,0.62,0.5455,0.94,0.2537,1,1,2,Night,Mist/Cloudy
5919,5920,2011-09-09,3,0,9,4,0,5,1,3,0.62,0.5455,0.94,0.1642,0,3,3,Night,Light Snow/Light Rain
5920,5921,2011-09-09,3,0,9,5,0,5,1,2,0.62,0.5455,0.94,0.1343,0,14,14,Morning,Mist/Cloudy
5921,5922,2011-09-09,3,0,9,6,0,5,1,2,0.62,0.5152,1.0,0.1343,3,54,57,Morning,Mist/Cloudy
5922,5923,2011-09-09,3,0,9,7,0,5,1,3,0.62,0.5152,1.0,0.2537,4,104,108,Morning,Light Snow/Light Rain
5923,5924,2011-09-09,3,0,9,8,0,5,1,3,0.62,0.5455,0.94,0.1642,12,276,288,Morning,Light Snow/Light Rain
5924,5925,2011-09-09,3,0,9,9,0,5,1,3,0.62,0.5455,0.94,0.1642,5,131,136,Morning,Light Snow/Light Rain
5925,5926,2011-09-09,3,0,9,10,0,5,1,2,0.62,0.5152,1.0,0.0,2,27,29,Morning,Mist/Cloudy
5926,5927,2011-09-09,3,0,9,11,0,5,1,2,0.62,0.5455,0.94,0.0,6,66,72,Morning,Mist/Cloudy
5927,5928,2011-09-09,3,0,9,12,0,5,1,1,0.64,0.5606,0.94,0.0,4,71,75,Afternoon,Clear/Few clouds
5928,5929,2011-09-09,3,0,9,13,0,5,1,1,0.7,0.6667,0.79,0.0896,14,108,122,Afternoon,Clear/Few clouds
5929,5930,2011-09-09,3,0,9,14,0,5,1,1,0.72,0.697,0.74,0.0896,29,119,148,Afternoon,Clear/Few clouds
5930,5931,2011-09-09,3,0,9,15,0,5,1,1,0.74,0.697,0.66,0.0,27,161,188,Afternoon,Clear/Few clouds
5931,5932,2011-09-09,3,0,9,16,0,5,1,1,0.74,0.697,0.66,0.1343,41,244,285,Afternoon,Clear/Few clouds
5932,5933,2011-09-09,3,0,9,17,0,5,1,1,0.7,0.6667,0.79,0.2537,54,451,505,Evening,Clear/Few clouds
5933,5934,2011-09-09,3,0,9,18,0,5,1,1,0.7,0.6667,0.79,0.194,33,377,410,Evening,Clear/Few clouds
5934,5935,2011-09-09,3,0,9,19,0,5,1,1,0.66,0.5909,0.89,0.1642,33,316,349,Evening,Clear/Few clouds
5935,5936,2011-09-09,3,0,9,20,0,5,1,1,0.64,0.5606,0.94,0.0896,30,180,210,Evening,Clear/Few clouds
5936,5937,2011-09-09,3,0,9,21,0,5,1,1,0.66,0.5909,0.89,0.0,49,154,203,Night,Clear/Few clouds
5937,5938,2011-09-09,3,0,9,22,0,5,1,1,0.62,0.5455,0.94,0.0,33,127,160,Night,Clear/Few clouds
5938,5939,2011-09-09,3,0,9,23,0,5,1,1,0.62,0.5455,0.94,0.0896,35,113,148,Night,Clear/Few clouds
5939,5940,2011-09-10,3,0,9,0,0,6,0,1,0.62,0.5455,0.94,0.0,32,84,116,Night,Clear/Few clouds
5940,5941,2011-09-10,3,0,9,1,0,6,0,2,0.62,0.5455,0.94,0.0,16,67,83,Night,Mist/Cloudy
5941,5942,2011-09-10,3,0,9,2,0,6,0,2,0.6,0.5,0.97,0.1045,18,46,64,Night,Mist/Cloudy
5942,5943,2011-09-10,3,0,9,3,0,6,0,1,0.58,0.5455,1.0,0.1343,8,29,37,Night,Clear/Few clouds
5943,5944,2011-09-10,3,0,9,4,0,6,0,1,0.58,0.5455,0.94,0.0896,3,4,7,Night,Clear/Few clouds
5944,5945,2011-09-10,3,0,9,5,0,6,0,1,0.58,0.5455,0.94,0.1343,2,6,8,Morning,Clear/Few clouds
5945,5946,2011-09-10,3,0,9,6,0,6,0,1,0.58,0.5455,0.94,0.1642,0,6,6,Morning,Clear/Few clouds
5946,5947,2011-09-10,3,0,9,7,0,6,0,1,0.6,0.5455,0.88,0.1343,9,43,52,Morning,Clear/Few clouds
5947,5948,2011-09-10,3,0,9,8,0,6,0,1,0.62,0.5758,0.83,0.1642,16,103,119,Morning,Clear/Few clouds
5948,5949,2011-09-10,3,0,9,9,0,6,0,1,0.64,0.5909,0.78,0.2985,39,168,207,Morning,Clear/Few clouds
5949,5950,2011-09-10,3,0,9,10,0,6,0,1,0.7,0.6515,0.65,0.2537,85,233,318,Morning,Clear/Few clouds
5950,5951,2011-09-10,3,0,9,11,0,6,0,1,0.72,0.6818,0.62,0.2537,108,252,360,Morning,Clear/Few clouds
5951,5952,2011-09-10,3,0,9,12,0,6,0,1,0.72,0.6818,0.62,0.2239,144,260,404,Afternoon,Clear/Few clouds
5952,5953,2011-09-10,3,0,9,13,0,6,0,1,0.74,0.6818,0.55,0.2836,131,239,370,Afternoon,Clear/Few clouds
5953,5954,2011-09-10,3,0,9,14,0,6,0,1,0.74,0.6818,0.55,0.2836,129,230,359,Afternoon,Clear/Few clouds
5954,5955,2011-09-10,3,0,9,15,0,6,0,1,0.74,0.6818,0.55,0.2239,217,263,480,Afternoon,Clear/Few clouds
5955,5956,2011-09-10,3,0,9,16,0,6,0,1,0.74,0.6818,0.55,0.194,170,261,431,Afternoon,Clear/Few clouds
5956,5957,2011-09-10,3,0,9,17,0,6,0,1,0.74,0.6818,0.55,0.2239,185,275,460,Evening,Clear/Few clouds
5957,5958,2011-09-10,3,0,9,18,0,6,0,1,0.72,0.6667,0.58,0.194,119,241,360,Evening,Clear/Few clouds
5958,5959,2011-09-10,3,0,9,19,0,6,0,1,0.7,0.6515,0.58,0.1343,101,214,315,Evening,Clear/Few clouds
5959,5960,2011-09-10,3,0,9,20,0,6,0,1,0.66,0.6212,0.69,0.1045,78,167,245,Evening,Clear/Few clouds
5960,5961,2011-09-10,3,0,9,21,0,6,0,1,0.64,0.5909,0.78,0.0896,59,171,230,Night,Clear/Few clouds
5961,5962,2011-09-10,3,0,9,22,0,6,0,1,0.64,0.5909,0.78,0.0,49,126,175,Night,Clear/Few clouds
5962,5963,2011-09-10,3,0,9,23,0,6,0,2,0.62,0.5606,0.88,0.0,32,107,139,Night,Mist/Cloudy
5963,5964,2011-09-11,3,0,9,0,0,0,0,1,0.62,0.5606,0.88,0.0,29,79,108,Night,Clear/Few clouds
5964,5965,2011-09-11,3,0,9,1,0,0,0,2,0.62,0.5606,0.88,0.0,22,66,88,Night,Mist/Cloudy
5965,5966,2011-09-11,3,0,9,2,0,0,0,2,0.62,0.5909,0.78,0.194,16,60,76,Night,Mist/Cloudy
5966,5967,2011-09-11,3,0,9,3,0,0,0,2,0.62,0.5909,0.78,0.0896,15,30,45,Night,Mist/Cloudy
5967,5968,2011-09-11,3,0,9,4,0,0,0,1,0.6,0.5606,0.83,0.1343,3,6,9,Night,Clear/Few clouds
5968,5969,2011-09-11,3,0,9,5,0,0,0,1,0.6,0.5606,0.83,0.1343,15,24,39,Morning,Clear/Few clouds
5969,5970,2011-09-11,3,0,9,6,0,0,0,1,0.58,0.5455,0.88,0.1045,4,16,20,Morning,Clear/Few clouds
5970,5971,2011-09-11,3,0,9,7,0,0,0,1,0.6,0.5455,0.88,0.0,9,28,37,Morning,Clear/Few clouds
5971,5972,2011-09-11,3,0,9,8,0,0,0,1,0.64,0.5909,0.78,0.0,25,69,94,Morning,Clear/Few clouds
5972,5973,2011-09-11,3,0,9,9,0,0,0,1,0.66,0.6212,0.74,0.0,59,168,227,Morning,Clear/Few clouds
5973,5974,2011-09-11,3,0,9,10,0,0,0,1,0.7,0.6515,0.65,0.0,120,214,334,Morning,Clear/Few clouds
5974,5975,2011-09-11,3,0,9,11,0,0,0,1,0.7,0.6515,0.65,0.0,144,258,402,Morning,Clear/Few clouds
5975,5976,2011-09-11,3,0,9,12,0,0,0,1,0.7,0.6515,0.65,0.0,113,298,411,Afternoon,Clear/Few clouds
5976,5977,2011-09-11,3,0,9,13,0,0,0,1,0.74,0.6818,0.58,0.1045,119,231,350,Afternoon,Clear/Few clouds
5977,5978,2011-09-11,3,0,9,14,0,0,0,1,0.72,0.6667,0.58,0.2836,120,222,342,Afternoon,Clear/Few clouds
5978,5979,2011-09-11,3,0,9,15,0,0,0,1,0.74,0.6667,0.51,0.2985,134,270,404,Afternoon,Clear/Few clouds
5979,5980,2011-09-11,3,0,9,16,0,0,0,1,0.72,0.6667,0.51,0.2985,180,303,483,Afternoon,Clear/Few clouds
5980,5981,2011-09-11,3,0,9,17,0,0,0,1,0.72,0.6667,0.51,0.1343,152,228,380,Evening,Clear/Few clouds
5981,5982,2011-09-11,3,0,9,18,0,0,0,1,0.68,0.6364,0.65,0.2985,110,229,339,Evening,Clear/Few clouds
5982,5983,2011-09-11,3,0,9,19,0,0,0,1,0.64,0.6061,0.69,0.1045,101,232,333,Evening,Clear/Few clouds
5983,5984,2011-09-11,3,0,9,20,0,0,0,1,0.62,0.5909,0.73,0.1045,65,161,226,Evening,Clear/Few clouds
5984,5985,2011-09-11,3,0,9,21,0,0,0,1,0.64,0.6061,0.69,0.0,45,114,159,Night,Clear/Few clouds
5985,5986,2011-09-11,3,0,9,22,0,0,0,1,0.62,0.6061,0.69,0.3881,21,74,95,Night,Clear/Few clouds
5986,5987,2011-09-11,3,0,9,23,0,0,0,3,0.58,0.5455,0.78,0.0896,12,33,45,Night,Light Snow/Light Rain
5987,5988,2011-09-12,3,0,9,0,0,1,1,1,0.56,0.5303,0.88,0.0896,5,11,16,Night,Clear/Few clouds
5988,5989,2011-09-12,3,0,9,1,0,1,1,1,0.56,0.5303,0.88,0.0,1,11,12,Night,Clear/Few clouds
5989,5990,2011-09-12,3,0,9,2,0,1,1,1,0.56,0.5303,0.88,0.0,2,0,2,Night,Clear/Few clouds
5990,5991,2011-09-12,3,0,9,4,0,1,1,1,0.54,0.5152,0.94,0.1045,0,4,4,Night,Clear/Few clouds
5991,5992,2011-09-12,3,0,9,5,0,1,1,1,0.56,0.5303,0.83,0.0,1,23,24,Morning,Clear/Few clouds
5992,5993,2011-09-12,3,0,9,6,0,1,1,1,0.56,0.5303,0.83,0.0,1,108,109,Morning,Clear/Few clouds
5993,5994,2011-09-12,3,0,9,7,0,1,1,1,0.58,0.5455,0.83,0.0,12,300,312,Morning,Clear/Few clouds
5994,5995,2011-09-12,3,0,9,8,0,1,1,1,0.6,0.5758,0.78,0.0896,26,382,408,Morning,Clear/Few clouds
5995,5996,2011-09-12,3,0,9,9,0,1,1,1,0.64,0.6061,0.69,0.0,21,155,176,Morning,Clear/Few clouds
5996,5997,2011-09-12,3,0,9,10,0,1,1,1,0.68,0.6364,0.62,0.1642,40,89,129,Morning,Clear/Few clouds
5997,5998,2011-09-12,3,0,9,11,0,1,1,1,0.7,0.6515,0.58,0.194,34,131,165,Morning,Clear/Few clouds
5998,5999,2011-09-12,3,0,9,12,0,1,1,1,0.72,0.6667,0.51,0.194,37,147,184,Afternoon,Clear/Few clouds
5999,6000,2011-09-12,3,0,9,13,0,1,1,1,0.72,0.6667,0.54,0.1045,43,120,163,Afternoon,Clear/Few clouds
6000,6001,2011-09-12,3,0,9,14,0,1,1,1,0.74,0.6667,0.51,0.1642,60,129,189,Afternoon,Clear/Few clouds
6001,6002,2011-09-12,3,0,9,15,0,1,1,1,0.74,0.6667,0.48,0.0896,60,152,212,Afternoon,Clear/Few clouds
6002,6003,2011-09-12,3,0,9,16,0,1,1,1,0.72,0.6667,0.48,0.0,60,238,298,Afternoon,Clear/Few clouds
6003,6004,2011-09-12,3,0,9,17,0,1,1,1,0.72,0.6667,0.51,0.1642,75,515,590,Evening,Clear/Few clouds
